,tmpc,mean_load,min_load,max_load
2018-12-20,1.2541666666666667,14386.712083333334,12024.73,16862.22
2018-12-21,11.475,13824.629166666666,11383.05,15817.34
2018-12-22,6.014166666666667,12681.52625,10314.23,15394.23
2018-12-23,0.6504166666666666,13074.475833333332,11010.65,15899.51
2018-12-24,0.3316666666666666,13845.4625,11913.98,15845.12
2018-12-25,0.33541666666666664,12957.574166666667,11756.8,14625.98
2018-12-26,-1.2291666666666667,14368.568333333335,11909.69,17203.8
2018-12-27,0.5966666666666667,14303.28125,12383.52,17031.18
2018-12-28,5.209583333333334,14020.109583333333,11405.73,16097.94
2018-12-29,6.175833333333333,12410.852083333333,10551.83,15007.98
2018-12-30,-0.7641666666666667,13167.200416666667,11127.23,16086.68
2018-12-31,1.6095833333333331,13670.432083333333,11829.2,16148.77
2019-01-01,5.17875,12585.168333333333,11270.26,15392.02
2019-01-02,-1.5458333333333334,14233.724583333335,11045.95,17416.44
2019-01-03,1.8841666666666665,14274.228333333333,12177.78,16765.89
2019-01-04,2.7758333333333334,13712.86875,11534.38,16056.8
2019-01-05,2.1483333333333334,13167.095833333333,10746.5,15516.42
2019-01-06,0.9533333333333335,13209.609166666667,11038.55,16211.06
2019-01-07,-4.512083333333333,15050.222499999998,12229.63,17940.7
2019-01-08,-1.17875,14788.862916666667,11827.99,17033.33
2019-01-09,2.595,14281.797083333333,12037.99,16827.9
2019-01-10,-1.6437499999999998,14808.419583333334,12152.68,17496.18
2019-01-11,-6.574583333333333,15310.808333333334,12917.84,17748.27
2019-01-12,-6.802499999999999,15037.23375,13322.27,17186.32
2019-01-13,-7.202083333333333,14683.3725,13110.93,17360.05
2019-01-14,-6.185,15478.682916666667,12788.62,17887.9
2019-01-15,-4.319166666666667,15254.146666666667,13081.56,17573.26
2019-01-16,-1.2666666666666666,15381.009166666665,13236.33,17308.03
2019-01-17,-4.64375,15232.7725,12765.44,17825.26
2019-01-18,-0.89875,14795.750833333334,12199.45,16756.25
2019-01-19,-1.1641666666666666,14281.957499999999,12333.58,16702.09
2019-01-20,-7.1000000000000005,14966.029583333335,12155.82,17597.03
2019-01-21,-17.226666666666667,17530.235,13973.1,20708.94
2019-01-22,-10.096666666666666,17110.787083333333,14834.89,19060.2
2019-01-23,-1.9616666666666667,15936.134166666665,13191.22,17633.39
2019-01-24,6.541304347826086,14568.949583333333,12494.74,16360.62
2019-01-25,-0.07624999999999997,14312.47125,11827.16,16612.38
2019-01-26,-4.369583333333334,13988.0475,12395.89,16223.91
2019-01-27,-1.3083333333333333,13779.7425,12208.74,16101.11
2019-01-28,-5.090416666666667,14750.344166666668,11432.1,17899.91
2019-01-29,-5.084583333333334,15669.939583333333,13181.6,17927.78
2019-01-30,-6.73875,15403.842916666666,12822.65,18197.79
2019-01-31,-15.432916666666666,17164.71416666667,14757.96,19650.94
2019-02-01,-13.3375,16726.924583333333,14616.98,18496.67
2019-02-02,-7.934166666666666,15401.7475,13338.5,17054.06
2019-02-03,1.70375,14203.384583333333,12657.6,16475.92
2019-02-04,5.535,13607.968333333332,11753.8,15875.92
2019-02-05,7.09875,13318.758333333333,11672.52,15465.83
2019-02-06,2.6970833333333335,13523.15875,10865.7,16487.27
2019-02-07,3.0258333333333334,14154.134583333333,11330.37,16380.7
2019-02-08,4.503333333333333,13915.37,11743.23,15668.91
2019-02-09,-2.7408333333333332,13893.601666666667,12617.65,16292.35
2019-02-10,-2.3720833333333333,13780.52625,12516.44,16640.95
2019-02-11,-0.9920833333333333,14658.67125,12373.93,17232.11
2019-02-12,-5.895416666666667,15704.861666666666,12608.35,18278.89
2019-02-13,1.3404166666666668,14626.671666666667,12349.58,16857.6
2019-02-14,1.4704166666666667,14367.110833333332,12421.1,16498.94
2019-02-15,3.3016666666666663,14143.144583333333,12274.13,15613.33
2019-02-16,1.11125,12791.730000000001,11702.59,15056.22
2019-02-17,-1.5217391304347827,12851.003750000002,11700.4,15596.08
2019-02-18,-1.8508333333333333,14777.935416666667,12078.14,17166.82
2019-02-19,-5.580416666666667,15338.385833333334,13041.04,17508.8
2019-02-20,-5.239166666666667,15546.02375,13049.51,17727.65
2019-02-21,2.11875,14374.624583333332,12408.73,16199.74
2019-02-22,3.030416666666667,13794.589999999998,12701.83,15682.24
2019-02-23,0.51375,13114.572916666666,12088.2,15156.32
2019-02-24,2.481666666666667,13299.237083333333,11113.25,15510.24
2019-02-25,0.7545833333333333,14345.693333333335,11903.35,17303.87
2019-02-26,-4.5183333333333335,14993.375,12896.52,17853.71
2019-02-27,-7.067083333333334,15643.58375,13414.48,18081.3
2019-02-28,-4.085,15284.300416666667,13039.87,17333.44
2019-03-01,-1.4400000000000002,14649.03625,12826.45,16323.14
2019-03-02,0.7545833333333333,13841.350416666666,11995.42,15656.03
2019-03-03,2.1443478260869564,12989.637083333333,11897.75,15481.47
2019-03-04,-0.30291666666666667,14443.050833333333,11739.6,16826.31
2019-03-05,-5.347083333333334,14692.745,12724.76,17150.0
2019-03-06,-7.6691666666666665,15140.897916666667,12587.91,17751.94
2019-03-07,-7.576250000000001,15481.955,13655.56,17561.57
2019-03-08,-4.1137500000000005,14784.353333333333,13347.09,16394.6
2019-03-09,-0.3429166666666666,13266.505,12600.89,14769.61
2019-03-10,0.9191304347826087,13877.434347826087,11683.74,15650.73
2019-03-11,4.5,13381.125833333334,11852.03,15389.08
2019-03-12,2.1570833333333335,13438.57875,11782.04,15672.56
2019-03-13,2.1020833333333333,13503.415833333333,11896.08,15591.66
2019-03-14,7.05,13064.194166666666,11294.49,14932.08
2019-03-15,12.325833333333334,12783.61875,11030.96,13961.45
2019-03-16,6.161666666666666,11600.042916666667,10414.26,13669.35
2019-03-17,1.0283333333333333,12035.24375,10877.78,14530.76
2019-03-18,0.7729166666666667,13273.636250000001,11486.92,15515.82
2019-03-19,2.35,13308.795416666668,11655.62,15325.36
2019-03-20,4.60625,13035.488749999999,11653.58,15299.72
2019-03-21,5.305454545454546,13261.51,11499.23,15014.42
2019-03-22,4.4475,13364.295833333332,10542.85,14930.17
2019-03-23,2.013333333333333,12282.349166666667,11204.37,13875.83
2019-03-24,7.264166666666667,11787.556666666665,10297.6,13747.4
2019-03-25,7.159166666666667,12328.77125,9689.93,14785.86
2019-03-26,2.504583333333333,12631.415,10871.62,14994.28
2019-03-27,1.9808695652173913,12788.869583333333,11223.39,14933.97
2019-03-28,4.976666666666667,12696.065416666666,11193.91,14596.88
2019-03-29,8.303333333333333,12544.805833333334,10185.91,13883.19
2019-03-30,13.092916666666667,11170.534583333334,10152.36,12581.98
2019-03-31,9.905416666666666,11468.220416666665,9629.99,13581.75
2019-04-01,2.9066666666666667,12320.74125,10545.24,14687.92
2019-04-02,3.578333333333333,12477.389583333332,10932.5,14602.66
2019-04-03,9.5425,12207.996249999998,10598.33,14065.61
2019-04-04,6.368333333333333,12201.322916666666,10757.78,14325.77
2019-04-05,2.44125,12650.472499999998,10671.6,14304.3
2019-04-06,8.66125,11160.600416666668,10348.02,12392.45
2019-04-07,12.3775,10778.530833333332,9828.52,12885.29
2019-04-08,7.816666666666666,12800.669166666667,9896.48,14633.01
2019-04-09,5.20625,13004.950833333334,10467.96,14834.05
2019-04-10,6.736249999999999,12668.9475,10822.14,14360.5
2019-04-11,6.536666666666666,12388.012916666667,11064.02,14002.83
2019-04-12,9.335416666666667,12468.328333333333,10073.45,14025.78
2019-04-13,17.9725,11028.669583333334,9994.46,12320.56
2019-04-14,16.829166666666666,10593.050000000001,9653.23,12617.04
2019-04-15,13.061666666666667,11805.331250000001,9298.3,13480.97
2019-04-16,10.260833333333332,11516.832916666666,9567.04,13539.39
2019-04-17,11.678333333333333,11307.003749999998,10009.92,13236.55
2019-04-18,8.830833333333333,12468.879583333333,10001.75,13929.41
2019-04-19,18.114166666666666,11811.052916666667,10082.41,12963.3
2019-04-20,18.437916666666666,11344.427083333334,9384.97,12777.98
2019-04-21,14.552916666666667,10813.680416666666,9757.96,12219.66
2019-04-22,14.182916666666666,11890.314166666665,9659.97,13873.0
2019-04-23,17.400833333333335,11822.764166666668,9617.72,13635.11
2019-04-24,13.615,11579.25625,10010.4,13397.56
2019-04-25,12.25,11231.494583333333,9340.11,13254.07
2019-04-26,10.93,12182.369166666665,9492.13,13600.23
2019-04-27,8.66,11114.970833333333,9736.7,12695.14
2019-04-28,7.669583333333333,11165.225,9590.13,13093.54
2019-04-29,9.949166666666667,11702.676249999999,9920.69,13578.54
2019-04-30,8.830416666666666,12181.44375,9612.25,13768.86
2019-05-01,9.840416666666666,12087.078333333333,9685.16,13749.12
2019-05-02,10.860434782608696,12145.14875,9515.81,13770.36
2019-05-03,11.6425,12008.485416666668,10043.27,13188.59
2019-05-04,15.6825,10909.032083333334,9700.7,12142.08
2019-05-05,13.562916666666666,10910.831666666667,9346.73,12734.51
2019-05-06,15.354166666666666,11348.195416666667,9610.02,13298.85
2019-05-07,15.939583333333333,11472.25625,9546.95,13598.03
2019-05-08,15.719583333333333,11144.39125,9317.39,13320.13
2019-05-09,12.340416666666668,11234.344583333334,9423.4,13249.46
2019-05-10,15.062083333333334,11970.234583333333,9403.35,13449.56
2019-05-11,15.76625,10240.083333333334,9488.72,11995.11
2019-05-12,7.270833333333333,10959.635416666666,9243.47,12809.54
2019-05-13,8.38625,12070.157916666665,9709.7,14185.33
2019-05-14,7.585833333333333,12434.424583333333,10268.52,14076.11
2019-05-15,12.768749999999999,11712.092499999999,9898.23,13417.47
2019-05-16,15.620416666666666,11408.757916666667,9548.1,13174.69
2019-05-17,15.830416666666666,11869.487916666667,9608.38,13028.25
2019-05-18,18.090833333333332,10295.577083333334,9665.68,12015.67
2019-05-19,19.120416666666667,10803.206666666667,9321.29,13106.88
2019-05-20,22.713333333333335,12915.378750000002,9720.83,15356.42
2019-05-21,16.204166666666666,11591.68,10083.95,13381.63
2019-05-22,17.076666666666664,11343.300416666667,9603.19,13418.0
2019-05-23,16.97791666666667,11825.748333333335,9646.82,13456.35
2019-05-24,18.95375,11780.095416666665,9885.32,12884.67
2019-05-25,17.393333333333334,10292.985,9167.71,12130.07
2019-05-26,23.920833333333334,11033.804583333333,9149.47,13682.95
2019-05-27,22.233333333333334,11390.147916666667,9681.03,13794.09
2019-05-28,14.092500000000001,12016.634166666665,9178.71,13969.51
2019-05-29,13.160416666666668,11951.91625,9995.78,13535.24
2019-05-30,15.064583333333333,11897.782083333334,9740.66,13467.14
2019-05-31,20.499583333333334,11846.970416666665,9281.41,13570.08
2019-06-01,19.789583333333333,10947.557916666667,9456.86,12682.26
2019-06-02,19.97875,11125.48625,9532.71,13427.58
2019-06-03,16.64125,11590.81875,10015.23,13397.17
2019-06-04,16.254166666666666,11717.637916666667,9982.02,13440.18
2019-06-05,21.87708333333333,12614.821666666665,9818.26,15000.12
2019-06-06,23.945833333333336,13463.425416666667,10405.18,15618.6
2019-06-07,21.772499999999997,12784.462083333334,10212.87,14872.79
2019-06-08,21.33375,11437.763333333334,9606.37,13896.37
2019-06-09,19.31416666666667,11249.3375,9861.76,13920.27
2019-06-10,18.886666666666667,12875.029583333335,10268.56,15547.61
2019-06-11,20.629583333333333,13373.210416666667,10943.14,15083.88
2019-06-12,18.960416666666667,12529.950416666667,10666.93,14707.88
2019-06-13,13.477916666666665,12133.865,9408.29,13655.99
2019-06-14,17.629583333333333,11806.075833333334,9389.53,13215.5
2019-06-15,21.08791666666667,11252.422083333333,9557.69,13336.92
2019-06-16,19.798750000000002,11761.091666666667,9349.27,13634.57
2019-06-17,21.83791666666667,13204.097916666666,10393.64,15607.58
2019-06-18,19.53291666666667,13316.598333333333,10351.04,15047.08
2019-06-19,21.67625,13406.239166666666,10150.26,15483.3
2019-06-20,21.315833333333334,13711.253750000002,10692.74,15446.85
2019-06-21,21.138749999999998,13269.229166666666,11367.02,14409.7
2019-06-22,20.65041666666667,11675.818333333335,10234.75,13490.52
2019-06-23,23.215833333333336,11857.430416666668,9385.72,15383.06
2019-06-24,24.26625,13949.19625,10486.27,17112.27
2019-06-25,21.375,14186.550833333333,11138.34,16079.1
2019-06-26,25.781666666666666,14920.332916666666,11734.35,18113.77
2019-06-27,25.540833333333335,15042.782916666665,11102.35,18452.84
2019-06-28,25.821250000000003,15648.484166666667,11986.38,19408.4
2019-06-29,25.454583333333332,14953.130833333335,12217.47,17411.24
2019-06-30,23.080833333333334,13402.354166666666,11857.78,14958.47
2019-07-01,24.05333333333333,14594.533333333333,11403.51,18272.15
2019-07-02,23.972083333333334,15321.781666666668,11780.16,18889.87
2019-07-03,26.667083333333334,16429.435833333333,12504.46,20294.16
2019-07-04,26.965416666666666,15589.00625,12762.69,18696.9
2019-07-05,26.28,16403.858333333334,12639.86,20364.96
2019-07-06,27.55125,16979.25458333333,13528.92,20426.04
2019-07-07,25.130416666666665,14453.857916666668,13107.6,17112.39
2019-07-08,22.83583333333333,14543.744583333333,11561.21,18199.47
2019-07-09,23.97,15704.02875,12316.02,19953.98
2019-07-10,25.24291666666667,16692.91,13069.08,20718.28
2019-07-11,24.921666666666667,16791.424166666668,13946.0,19564.69
2019-07-12,26.410416666666666,17062.44875,13936.27,20158.74
2019-07-13,26.404583333333335,15760.286666666667,13387.74,19204.49
2019-07-14,27.31041666666667,16182.840833333334,12784.08,20002.2
2019-07-15,24.60625,16249.322083333333,13183.49,19865.96
2019-07-16,25.79875,16684.0675,12192.45,20983.96
2019-07-17,27.488333333333333,18564.87375,14740.15,22495.76
2019-07-18,22.804166666666664,16192.910416666666,13432.3,17190.06
2019-07-19,26.4375,17198.26958333333,11849.3,22484.23
2019-07-20,30.779583333333335,20018.063333333335,15957.35,23865.17
2019-07-21,30.25208333333333,19989.365,16713.21,23815.34
2019-07-22,22.90041666666667,17694.054166666665,14006.08,20059.0
2019-07-23,19.879583333333333,14422.315,12452.02,15646.98
2019-07-24,22.792083333333334,14701.924166666666,11534.17,17903.19
2019-07-25,22.169166666666666,15016.307916666667,12078.52,18336.87
2019-07-26,23.82875,15783.527500000002,12442.55,19573.11
2019-07-27,24.0625,15063.172916666668,12845.61,17842.83
2019-07-28,26.4075,16035.267916666666,11944.25,20867.91
2019-07-29,28.16208333333333,19176.892499999998,14712.27,23380.14
2019-07-30,28.217916666666667,19943.170833333334,15576.26,23972.73
2019-07-31,24.391739130434782,18809.482916666668,15615.63,22626.15
2019-08-01,23.785,16975.868333333336,13782.52,20475.98
2019-08-02,22.847083333333334,15552.51375,12294.98,19145.95
2019-08-03,23.886666666666667,15274.053333333335,12354.52,18469.22
2019-08-04,24.2225,15423.370833333334,12762.7,18563.4
2019-08-05,22.338333333333335,15216.050000000001,12675.8,18575.77
2019-08-06,22.036666666666665,15535.120833333334,12472.85,18182.46
2019-08-07,24.270416666666666,16712.844583333335,13179.4,20093.1
2019-08-08,24.45130434782609,16865.996666666666,13687.39,20656.02
2019-08-09,23.225416666666664,15675.643333333333,13130.3,18730.22
2019-08-10,20.944583333333334,13043.419166666667,11028.9,15028.95
2019-08-11,20.335416666666667,12380.024583333334,10365.48,15211.87
2019-08-12,23.25,14892.105000000001,11232.6,18938.06
2019-08-13,23.060000000000002,15924.862916666667,13064.46,18000.78
2019-08-14,22.804999999999996,15389.895833333334,13325.9,17744.8
2019-08-15,23.070000000000004,15117.165416666665,12377.87,18236.77
2019-08-16,23.231666666666666,15234.90125,12569.32,18267.91
2019-08-17,23.578333333333333,14857.5575,12682.18,17308.34
2019-08-18,24.764166666666668,16003.754583333333,12908.32,20000.68
2019-08-19,26.34,18343.962083333336,14301.72,22887.58
2019-08-20,25.25208333333333,17103.271666666667,14343.12,20987.16
2019-08-21,23.33782608695652,16779.315,12603.69,19780.45
2019-08-22,24.285,17788.204999999998,13836.13,21839.76
2019-08-23,20.74125,14990.850833333332,12778.06,16423.19
2019-08-24,19.162499999999998,12124.991666666667,10794.89,14019.61
2019-08-25,18.199166666666667,11476.696666666665,9847.74,13649.64
2019-08-26,16.8475,12492.130416666667,10050.56,15075.47
2019-08-27,17.485833333333336,12755.826666666668,10017.14,15148.86
2019-08-28,20.173333333333332,13950.28625,10772.41,16325.93
2019-08-29,22.125,14739.185416666667,11734.41,17908.54
2019-08-30,21.870416666666667,14486.99,11459.91,17927.15
2019-08-31,20.46291666666667,12639.847916666666,11164.63,14652.88
2019-09-01,18.549166666666668,11812.15875,10637.17,13584.12
2019-09-02,19.802916666666665,12674.990833333335,10162.46,15351.41
2019-09-03,20.99125,13886.505416666667,10851.56,16812.96
2019-09-04,21.639583333333334,14823.056666666665,11235.09,18194.6
2019-09-05,17.75875,12998.527499999998,11173.27,14940.98
2019-09-06,15.854999999999999,12458.154166666667,10364.6,13780.39
2019-09-07,17.076666666666668,11218.887916666667,9424.8,13239.07
2019-09-08,18.423750000000002,11252.12,9511.02,14137.95
2019-09-09,18.044583333333332,12598.077916666667,10398.16,15111.79
2019-09-10,18.659583333333334,13053.29875,10571.52,15395.36
2019-09-11,24.474166666666665,14907.479166666666,11519.25,18493.22
2019-09-12,17.245416666666667,13600.71375,10983.0,15046.74
2019-09-13,15.078333333333333,11858.101666666667,10531.43,13558.18
2019-09-14,16.375,11638.1425,9755.01,13590.02
2019-09-15,20.147916666666667,11873.306666666665,9805.04,15039.39
2019-09-16,18.347083333333334,12543.512916666667,9983.19,15086.99
2019-09-17,15.39125,12064.769583333335,9795.98,14581.0
2019-09-18,13.792727272727273,11825.47125,9843.93,14084.94
2019-09-19,11.988333333333332,11659.35375,9766.21,14148.16
2019-09-20,15.194166666666666,12061.611666666666,10169.41,14238.18
2019-09-21,18.745833333333334,11878.997916666667,10214.45,14551.89
2019-09-22,20.865416666666665,12412.950833333334,10098.13,16094.32
2019-09-23,24.477083333333336,15338.31125,11298.81,18921.3
2019-09-24,19.122916666666665,13842.406666666668,11506.02,15672.01
2019-09-25,16.704166666666666,12461.969583333334,10516.83,14973.44
2019-09-26,16.256666666666664,12797.5375,9902.29,15396.5
2019-09-27,15.905000000000001,11989.3675,10157.27,14050.96
2019-09-28,19.6725,11499.042500000001,9336.76,14201.05
2019-09-29,18.796666666666667,11533.175833333333,9768.5,13922.01
2019-09-30,15.178333333333333,11854.2475,9706.13,14366.68
2019-10-01,18.26125,12684.149166666668,9437.29,15152.84
2019-10-02,21.324166666666667,13774.639583333332,10669.18,15950.04
2019-10-03,10.747083333333334,12233.037083333335,10108.76,14182.82
2019-10-04,11.650416666666667,11782.350833333332,9697.46,13587.18
2019-10-05,8.071666666666667,10713.415416666667,9440.71,12788.97
2019-10-06,12.584166666666667,11351.825416666667,9270.82,13754.61
2019-10-07,19.84541666666667,12728.491666666667,9729.59,15310.89
2019-10-08,13.579166666666666,12247.34375,10066.56,14274.69
2019-10-09,10.547916666666667,12316.0475,9635.14,14543.78
2019-10-10,13.91625,12250.562916666668,9866.82,14370.56
2019-10-11,13.213333333333333,12180.6925,9870.32,13936.25
2019-10-12,12.887916666666667,11256.065833333334,9639.06,12945.21
2019-10-13,13.284583333333332,10760.678333333333,9689.45,12964.0
2019-10-14,12.805,11745.032083333334,9337.87,14407.88
2019-10-15,10.520416666666668,11560.487083333333,9290.41,14233.63
2019-10-16,10.134583333333333,12221.424166666666,9854.37,14735.54
2019-10-17,11.59125,11987.602083333333,9660.26,14177.51
2019-10-18,11.495,11853.81,9852.63,13766.6
2019-10-19,9.48875,10921.860416666666,9567.96,12822.46
2019-10-20,8.726666666666667,11329.191250000002,10158.12,13745.33
2019-10-21,12.773333333333333,11769.757916666667,9376.94,14331.57
2019-10-22,11.719166666666666,12403.154999999999,9904.57,14681.99
2019-10-23,14.510416666666666,11870.214583333334,9449.76,14212.58
2019-10-24,12.1275,11729.812083333332,9426.46,14199.41
2019-10-25,11.770416666666668,11965.915,9878.48,13760.97
2019-10-26,11.474583333333333,10661.678333333333,9384.32,12813.06
2019-10-27,9.872916666666667,11695.332499999999,9234.36,14044.02
2019-10-28,12.636666666666665,12363.079166666668,10018.0,14573.61
2019-10-29,12.604583333333332,12420.701666666668,10261.82,14642.15
2019-10-30,15.359166666666667,12361.048333333332,9956.21,14574.74
2019-10-31,19.192916666666665,12645.1325,9658.32,14482.2
2019-11-01,12.285000000000002,11522.25625,10058.78,13692.71
2019-11-02,5.564166666666666,11211.829166666668,10124.38,13330.57
2019-11-03,6.2664,11414.660800000001,9755.64,14252.61
2019-11-04,7.564583333333334,12428.177916666667,10163.16,15161.13
2019-11-05,10.04875,12885.774166666668,10354.84,15190.31
2019-11-06,7.131666666666667,12430.452083333332,10620.3,15093.4
2019-11-07,6.9070833333333335,13078.469583333334,10730.71,15257.36
2019-11-08,0.37499999999999994,13540.006666666666,11435.38,16181.03
2019-11-09,-0.5833333333333334,12645.222500000002,11381.32,14966.58
2019-11-10,4.70125,12169.035416666666,10876.89,14592.77
2019-11-11,8.320833333333333,12979.825833333334,10785.66,15517.35
2019-11-12,1.5204166666666667,13895.63125,10638.99,16757.82
2019-11-13,-4.344166666666667,14693.209166666667,12414.18,17409.05
2019-11-14,-2.3379166666666666,14724.313750000001,12544.86,16719.08
2019-11-15,4.594166666666667,13615.782500000001,12300.57,15681.59
2019-11-16,0.009583333333333352,13012.012916666667,11353.1,15651.31
2019-11-17,-0.6058333333333333,13510.691666666666,11740.34,16047.03
2019-11-18,4.803333333333334,14098.445,11644.97,16524.75
2019-11-19,5.715416666666666,13638.605000000001,11162.41,16042.1
2019-11-20,5.185,13889.437916666668,11250.6,16362.87
2019-11-21,6.25875,13297.831666666667,11171.9,15737.91
2019-11-22,7.640833333333333,13516.594166666668,11323.23,15542.11
2019-11-23,4.3075,12652.982083333334,11466.85,14861.04
2019-11-24,4.3125,13255.20375,11275.71,15609.46
2019-11-25,8.172916666666667,13139.904583333335,11136.78,15671.76
2019-11-26,8.511739130434782,12790.375,10546.4,15212.67
2019-11-27,6.3566666666666665,13252.478333333333,10926.73,15363.0
2019-11-28,6.3566666666666665,12270.039583333333,10479.07,14199.71
2019-11-29,1.8354166666666665,12865.388333333334,11159.25,15462.5
2019-11-30,0.03708333333333339,13185.118333333334,11618.29,15732.88
2019-12-01,-3.5316666666666667,14169.680416666668,12122.26,17168.24
2019-12-02,-0.5225000000000001,14929.112916666667,12011.65,17600.41
2019-12-03,-0.043333333333333314,15007.10375,12106.81,17623.08
2019-12-04,0.6316666666666667,14711.316250000002,12018.26,16951.89
2019-12-05,2.377083333333333,14399.967499999999,12114.44,16815.7
2019-12-06,1.95875,14872.700416666667,12700.62,16828.74
2019-12-07,-1.8245833333333332,14129.620416666667,12568.03,16376.97
2019-12-08,-3.61125,14147.624583333332,12222.62,16882.14
2019-12-09,4.645833333333333,14327.69625,11785.3,16590.31
2019-12-10,7.826666666666667,13388.002916666666,10543.76,15852.79
2019-12-11,-1.1266666666666667,14499.52125,10880.7,17424.41
2019-12-12,-4.1345833333333335,15157.621666666668,12237.1,17572.95
2019-12-13,-1.9124999999999999,14905.982083333334,12593.64,16779.44
2019-12-14,6.828749999999999,13118.901666666667,11608.48,14910.52
2019-12-15,4.7612499999999995,13007.847083333334,10748.98,16070.18
2019-12-16,-1.1866666666666668,15024.702083333332,11919.55,17848.71
2019-12-17,-1.9295833333333334,15652.916666666666,12886.99,18210.4
2019-12-18,-2.2470833333333333,15159.976666666667,12603.86,17556.58
2019-12-19,-8.819583333333332,16297.74,13390.06,18883.58
2019-12-20,-5.8775,15939.78125,13498.83,18052.46
2019-12-21,-5.915,14951.007083333332,13330.94,16744.07
2019-12-22,-2.157083333333333,13807.824583333333,11944.18,16219.5
2019-12-23,6.0754166666666665,13771.955416666666,12131.86,16035.21
2019-12-24,3.17125,13378.513333333334,11887.58,15354.89
2019-12-25,-0.8450000000000001,12606.639583333332,11159.28,14228.68
2019-12-26,1.1995833333333332,13843.54125,10931.06,16718.74
2019-12-27,5.305000000000001,13732.008333333333,11494.3,15753.75
2019-12-28,3.2870833333333334,12583.590416666666,10823.25,14900.58
2019-12-29,2.080833333333333,12678.113333333333,10788.89,15468.04
2019-12-30,1.1329166666666668,14448.204166666668,11430.39,17198.98
2019-12-31,1.3625,13718.981249999999,11309.7,16127.9
2020-01-01,1.6775,12737.438333333334,10713.61,15792.85
2020-01-02,2.870416666666667,13831.345000000001,11612.71,16344.17
2020-01-03,5.891249999999999,13611.6725,11407.83,15615.07
2020-01-04,4.21625,12786.831250000001,10563.09,15020.28
2020-01-05,1.1666666666666667,13065.324999999999,11009.82,16172.77
2020-01-06,0.26666666666666666,14656.5375,12022.81,17046.19
2020-01-07,1.0070833333333333,14219.154166666667,11865.39,16694.75
2020-01-08,-0.3120833333333333,14232.199583333333,11681.35,16934.7
2020-01-09,-4.333333333333333,14846.293749999999,12419.7,17493.22
2020-01-10,4.099583333333333,14318.01,12131.48,15885.42
2020-01-11,13.183333333333332,12065.185416666667,10879.68,13940.97
2020-01-12,12.767916666666666,11597.1825,9904.74,14353.25
2020-01-13,0.7166666666666667,13963.099166666667,10578.28,16585.69
2020-01-14,3.24,13853.40625,11219.42,16272.91
2020-01-15,4.340833333333333,13499.834166666667,11470.67,15717.7
2020-01-16,2.1149999999999998,13967.605833333333,11462.86,16513.89
2020-01-17,-6.845416666666666,15183.297083333333,12304.18,17750.34
2020-01-18,-7.84625,15203.363749999999,13107.2,17479.06
2020-01-19,-2.1662500000000002,13764.622083333334,12333.27,15859.69
2020-01-20,-6.734166666666667,15184.417916666667,12779.23,17909.84
2020-01-21,-7.559583333333333,15468.689583333333,12818.87,17895.77
2020-01-22,-6.620416666666667,15031.901666666667,12869.91,17232.05
2020-01-23,-3.4320833333333334,14528.80375,12515.03,16623.02
2020-01-24,0.7845833333333333,13694.005833333335,11660.06,15604.7
2020-01-25,3.578333333333333,13106.115833333335,11055.7,15176.0
2020-01-26,4.547083333333333,12242.344583333334,10609.67,15072.32
2020-01-27,3.6995833333333334,13533.38,10999.67,16096.91
2020-01-28,2.089583333333333,13876.635833333334,11005.64,16411.73
2020-01-29,0.46291666666666664,13741.684583333334,11603.8,16533.92
2020-01-30,-3.3683333333333336,14154.841666666667,12125.02,16728.75
2020-01-31,-0.6641666666666667,13778.735833333332,11778.83,15771.58
2020-02-01,1.1957142857142857,13168.687916666668,11515.33,15013.62
2020-02-02,1.9816666666666667,12796.464999999998,11211.13,15501.67
2020-02-03,2.82625,13529.207916666666,11489.99,15853.44
2020-02-04,3.6991666666666667,13706.016666666668,11582.86,15768.9
2020-02-05,2.9058333333333333,13532.535000000002,10770.99,16150.26
2020-02-06,0.3329166666666667,14266.127083333333,11145.33,16443.05
2020-02-07,0.8330434782608696,14071.324999999999,11693.37,15660.28
2020-02-08,-2.1166666666666667,13649.644166666667,12440.48,15750.94
2020-02-09,-2.936666666666667,13688.000416666668,12067.46,16145.51
2020-02-10,4.2404166666666665,14048.14125,11470.1,16154.77
2020-02-11,3.513333333333333,13929.036666666667,11149.66,16046.91
2020-02-12,4.027916666666667,13277.568333333335,11365.52,15850.42
2020-02-13,2.0091666666666668,14062.293333333333,11160.81,16101.93
2020-02-14,-4.7387500000000005,14059.001666666665,11397.32,16807.56
2020-02-15,-7.747916666666666,14158.597083333334,12956.96,16196.85
2020-02-16,1.2454166666666666,13071.512916666667,11644.76,15237.96
2020-02-17,1.67375,13186.126666666665,11501.0,15833.37
2020-02-18,0.05958333333333337,14457.004583333333,11514.41,16668.69
2020-02-19,2.26625,13364.081666666667,11610.94,16214.11
2020-02-20,-3.268333333333333,14127.522916666667,11935.52,16699.72
2020-02-21,-4.722499999999999,14215.597083333334,12530.91,16447.28
2020-02-22,0.9720833333333333,12669.330416666666,11730.79,14650.76
2020-02-23,3.983333333333333,12135.930416666668,11124.32,14612.6
2020-02-24,7.397916666666667,12624.736666666666,11045.16,15088.58
2020-02-25,7.573333333333333,12824.0025,10724.27,15109.25
